"respondent_id","h1n1_vaccine","seasonal_vaccine"
26707,0.16752917205624,0.408409343250798
26708,0.157174672584002,0.269308876710482
26709,0.283418840652945,0.647957400979109
26710,0.362471851346001,0.684668873070009
26711,0.213513586919429,0.410848944117803
26712,0.241219250366885,0.698778731693381
26713,0.255446608907911,0.481567517598323
26714,0.161062771528392,0.298463287717305
26715,0.157174672584002,0.288615344750285
26716,0.157174672584002,0.678978122392369
26717,0.157174672584002,0.380236507576305
26718,0.169140890950886,0.457855268920304
26719,0.163915352908628,0.709728944473318
26720,0.157174672584002,0.339061546609086
26721,0.402942276990093,0.584465667890626
26722,0.157174672584002,0.295229326121527
26723,0.473298579060561,0.742623195225756
26724,0.157174672584002,0.627798139924637
26725,0.157174672584002,0.273373123291737
26726,0.157174672584002,0.281148619671858
26727,0.185382768566628,0.672318704985114
26728,0.161955605337227,0.377531694508963
26729,0.157174672584002,0.299568622117632
26730,0.157174672584002,0.297851524170768
26731,0.157174672584002,0.326712215913392
26732,0.189775662849187,0.33725475304952
26733,0.593282728948321,0.743923132333985
26734,0.475309624648114,0.441776769414221
26735,0.157174672584002,0.331163706832855
26736,0.157174672584002,0.290324814173682
26737,0.157174672584002,0.300543235357366
26738,0.434287178900086,0.672138958242316
26739,0.157174672584002,0.270745858408216
26740,0.167014934015386,0.291844432432787
26741,0.168402360147684,0.715298582014255
26742,0.157174672584002,0.322180828467206
26743,0.157174672584002,0.358460382117728
26744,0.157174672584002,0.560555692451891
26745,0.167355935604998,0.721485216273616
26746,0.195705037579374,0.397578929611614
26747,0.157174672584002,0.304652717466868
26748,0.157174672584002,0.280149626577781
26749,0.157174672584002,0.476509626840595
26750,0.37624365236845,0.687355471838325
26751,0.2074849150652,0.466991998196559
26752,0.157174672584002,0.288732993347577
26753,0.157174672584002,0.49015170466437
26754,0.170139772167689,0.400444635759771
26755,0.157174672584002,0.461995054764956
26756,0.157174672584002,0.274807333733768
26757,0.253109345054039,0.561542162736616
26758,0.284898544652189,0.671488238773944
26759,0.157174672584002,0.277417097754248
26760,0.157174672584002,0.286883557293559
26761,0.25449450365707,0.722485436075161
26762,0.160744697285557,0.542454611745065
26763,0.553543464215565,0.756921857001292
26764,0.561040301966412,0.745582060673513
26765,0.169759770097372,0.598536049961012
26766,0.157174672584002,0.28254237898404
26767,0.507451258498734,0.600985603116757
26768,0.157174672584002,0.397797761744631
26769,0.161051550222718,0.308102529932262
26770,0.172732340314718,0.494930318537291
26771,0.157174672584002,0.360473524336061
26772,0.157174672584002,0.420103729459091
26773,0.161058089758126,0.395531594736006
26774,0.160599460916518,0.347547656830522
26775,0.157174672584002,0.40944250903014
26776,0.361519948351744,0.598768084901035
26777,0.161739435283528,0.661913913080564
26778,0.157174672584002,0.309912308132729
26779,0.157174672584002,0.531853621222439
26780,0.219179229512053,0.759590514103793
26781,0.157174672584002,0.374543053615258
26782,0.157174672584002,0.338082925277221
26783,0.157174672584002,0.304620162411553
26784,0.189214428586945,0.608726019565844
26785,0.325787598452479,0.640092946764125
26786,0.161771622475069,0.303826292890798
26787,0.157174672584002,0.579397461276528
26788,0.163915352908628,0.714767066256681
26789,0.157174672584002,0.341303166274085
26790,0.157174672584002,0.288371401642026
26791,0.157174672584002,0.273373123291737
26792,0.157174672584002,0.566457800659702
26793,0.169270749408636,0.732511979996693
26794,0.528521655514036,0.71802943406453
26795,0.180156256809818,0.687138280203414
26796,0.157174672584002,0.28455643536272
26797,0.163801881572785,0.501799649027792
26798,0.215687410987022,0.312422715464499
26799,0.385702959902014,0.621915012616958
26800,0.157174672584002,0.736653696543691
26801,0.20191266629624,0.384605991128161
26802,0.157174672584002,0.296647679300756
26803,0.157174672584002,0.288168743501414
26804,0.157174672584002,0.285704831788109
26805,0.157174672584002,0.288270223196982
26806,0.157174672584002,0.722075473483024
26807,0.327319448965959,0.712481607923688
26808,0.170867779989459,0.536394991068486
26809,0.413449093970724,0.440108141904326
26810,0.157174672584002,0.281148619671858
26811,0.157174672584002,0.302048491261155
26812,0.162579178216042,0.609697674524671
26813,0.258043547378301,0.457889095977687
26814,0.157174672584002,0.586959277958024
26815,0.157174672584002,0.274453592921423
26816,0.157174672584002,0.28079326201399
26817,0.157174672584002,0.565379462371501
26818,0.157174672584002,0.29045335527035
26819,0.173999390074056,0.380064601523742
26820,0.157174672584002,0.285666397855332
26821,0.157174672584002,0.471590810975277
26822,0.180593840637203,0.606214416977307
26823,0.234457320282109,0.480335359199424
26824,0.157174672584002,0.585240195955946
26825,0.273925650185864,0.617556666536065
26826,0.157174672584002,0.575756710386243
26827,0.157174672584002,0.295611404976325
26828,0.321892081435088,0.670991294842389
26829,0.371889429585762,0.761720639567838
26830,0.157174672584002,0.643988708236099
26831,0.160490564576112,0.635055192689769
26832,0.187212986114766,0.659791850395142
26833,0.157174672584002,0.559467977940486
26834,0.215810936412016,0.525853317243095
26835,0.354724825615003,0.721417825544153
26836,0.170849623963199,0.608830957245409
26837,0.195508811326671,0.308306395757637
26838,0.157174672584002,0.38831697906555
26839,0.177708750817176,0.332381166431811
26840,0.157174672584002,0.274218481791765
26841,0.226592637366535,0.505834153126145
26842,0.157174672584002,0.270373547561902
26843,0.157174672584002,0.276482518168016
26844,0.157174672584002,0.340800500585051
26845,0.157174672584002,0.596747385281409
26846,0.157174672584002,0.589239793776807
26847,0.218462050136525,0.335649397167258
26848,0.162522979875669,0.631494201523242
26849,0.255845747422875,0.600168868172424
26850,0.345739763239456,0.639068102548831
26851,0.157174672584002,0.277050889116931
26852,0.157174672584002,0.270394981215234
26853,0.2614525173116,0.383528693785908
26854,0.157174672584002,0.272715744685312
26855,0.311592898605062,0.67510866089164
26856,0.162610278644608,0.282095220183637
26857,0.232222166260059,0.317548661663923
26858,0.165859266700954,0.32522747583371
26859,0.157174672584002,0.270745858408216
26860,0.174590090672574,0.290752758443783
26861,0.157174672584002,0.286959779668486
26862,0.157174672584002,0.324634853309733
26863,0.157174672584002,0.426529590437698
26864,0.300092591230823,0.394383537433865
26865,0.157174672584002,0.276700011923949
26866,0.157174672584002,0.54435386662458
26867,0.157174672584002,0.281642806316158
26868,0.324097103398928,0.712529289977928
