"respondent_id","h1n1_vaccine","seasonal_vaccine"
26707,0.162551640998832,0.376465322953138
26708,0.158208039577542,0.269012364924683
26709,0.323932415751352,0.656511713298137
26710,0.363584260787787,0.677940030948369
26711,0.198183733861105,0.388558652258514
26712,0.283927086629798,0.704892468202497
26713,0.244016875969439,0.490984333484107
26714,0.158208039577542,0.305629423485628
26715,0.158208039577542,0.286246723923175
26716,0.159972706926529,0.669771127738394
26717,0.160903173792451,0.367284395319127
26718,0.181919465285967,0.440528723768934
26719,0.161063550012649,0.709866831351016
26720,0.158796657652292,0.304669945647927
26721,0.382546204791403,0.596602449802899
26722,0.158208039577542,0.27780690499563
26723,0.436824709749944,0.74406556618673
26724,0.158208039577542,0.62306124850237
26725,0.158208039577542,0.274944119971386
26726,0.158208039577542,0.280489313305459
26727,0.179474346686721,0.678640658120008
26728,0.161713347924766,0.394776847914855
26729,0.158208039577542,0.308145312238597
26730,0.158208039577542,0.307041500738261
26731,0.158208039577542,0.313410168793162
26732,0.169279114782801,0.321800570818047
26733,0.582783660358784,0.749880923601819
26734,0.443144175124928,0.44005301139664
26735,0.159068813831274,0.355701225567284
26736,0.158208039577542,0.28145313120639
26737,0.158208039577542,0.291119825633063
26738,0.368140671921496,0.67837594830855
26739,0.158208039577542,0.270611133733297
26740,0.15905619893698,0.280116548720622
26741,0.187262456160158,0.717233979950423
26742,0.158208039577542,0.327430480844321
26743,0.158208039577542,0.366399140807364
26744,0.161498547271427,0.542317475454565
26745,0.201372695724141,0.723928791466206
26746,0.203416607876706,0.410611355857201
26747,0.158208039577542,0.298632657564402
26748,0.164242538284592,0.287891988005072
26749,0.158208039577542,0.494159022783655
26750,0.399836787631732,0.702437200787452
26751,0.198356974949374,0.536307679523786
26752,0.158208039577542,0.283483511739859
26753,0.159088667989205,0.560352084524261
26754,0.167783773482153,0.401656320906552
26755,0.158208039577542,0.473529355483695
26756,0.158208039577542,0.270351310294037
26757,0.27467999007866,0.578960517523336
26758,0.290109348679559,0.660109742604471
26759,0.158208039577542,0.275942959254462
26760,0.158208039577542,0.28759575990479
26761,0.225965840048777,0.696590254935109
26762,0.160958208150873,0.547843142222071
26763,0.535272931969829,0.762832890966321
26764,0.585134827975813,0.759730008687301
26765,0.180689145141547,0.607871904930948
26766,0.158929703167029,0.283208535691344
26767,0.504401162534558,0.605282432117841
26768,0.158832289574757,0.424889212957492
26769,0.164191586824809,0.332600296066359
26770,0.171476730411704,0.522242428872831
26771,0.158208039577542,0.329606323520081
26772,0.158208039577542,0.379797407913165
26773,0.160697465339066,0.393497684281014
26774,0.160519058107424,0.373332728876364
26775,0.158208039577542,0.388015947835342
26776,0.324625423749148,0.622924755631345
26777,0.159854731280689,0.660063793506057
26778,0.1615546047022,0.310040963265687
26779,0.159191598194646,0.522341887951683
26780,0.212138693760698,0.751143178854788
26781,0.165484719379441,0.364514563274683
26782,0.158208039577542,0.332166398288896
26783,0.158208039577542,0.297605243187545
26784,0.174712067646661,0.629567289498298
26785,0.329107724806605,0.656359468055007
26786,0.159051339135127,0.29296557207453
