"respondent_id","h1n1_vaccine","seasonal_vaccine"
26707,0.577105662605972,0.150612293917916
26708,0.0539994090379375,0.129894762656435
26709,0.905794682945196,0.82917229937333
26710,0.967926945088012,0.864075815312632
26711,0,0.203431187127696
26712,0.667413411432534,0.777026736111477
26713,0.969226410841502,0.548239528271157
26714,0.011120181347873,0.0951266486715972
26715,0.196212709943142,0.0838548443990296
26716,0.57539870217855,0.858248526214897
26717,0,0.237599923032999
26718,0.237237723623569,0.218364864913012
26719,0.789602687455696,0.991173813405453
26720,0.109187553448315,0
26721,0.822740161782779,0.754884203343249
26722,0.148231172384772,0.0286033584835297
26723,0.856076286975592,0.850967478001388
26724,0.811942302046395,0.900229919180878
26725,0.0934272152788793,0.0323580402717094
26726,0,0
26727,0.455053231107526,0.65721829621276
26728,0.319956156216737,0.498702302285155
26729,0.0258371879907982,0.19905592104308
26730,0.0244062773176274,0.0489363123161665
26731,0.0595195398426861,0.484426770650671
26732,0.46909690676396,0.295024087753986
26733,0.958343731400127,0.992051007343663
26734,0.243870835838755,0.317094754191512
26735,0.467382821850764,0.55122229365538
26736,0.127387561176949,0.149244298052372
26737,0,0.359180462763182
26738,0.989908927286121,0.699899378934981
26739,0.0681139621263771,0.275353211722401
26740,0.0537601803523615,0.190800564953833
26741,0.642049347622355,0.967641959728291
26742,0.0240233797113413,0.353904013342831
26743,0,0.192902944447711
26744,0.20471419395415,0.620809617976774
26745,0.837614382194078,0.832412267159552
26746,0,0.336406531258687
26747,0.21682284656022,0.198133584599325
26748,0.0312314953360924,0.051044418666638
26749,0.401493229792521,0.570665426865651
26750,0.890214974411538,0.791469122839327
26751,0.319105351606469,0.373512399431194
26752,0.030998336901479,0.375798388587614
26753,0.26915544879558,0.212447541384738
26754,0.0187869589422334,0.286803934260003
26755,0.104949587198085,0.307163855703043
26756,0,0
26757,0.75676994334362,0.833005778995954
26758,0.883898983376356,0.845632757694908
26759,0.0333224592157499,0.134140974602828
26760,0,0.157486458494035
26761,0.848140619402522,0.845303287204925
26762,0.334173168238051,0.78537350208618
26763,0.964410230044076,0.885939790622954
26764,1,0.985211112489346
26765,0.399253818817028,0.570859141274928
26766,0.619047938812947,0.218382843051324
26767,0.834869665139513,0.711204657503037
26768,0,0.478929355120933
26769,0.0594180758980226,0.165258791075089
26770,0.330769685223273,0.666037184786961
26771,0.175425179269485,0.101954561173914
26772,0,0.263690237479695
26773,0.893841270857049,0.578247187045255
26774,0,0.117190928436614
26775,0.795493549007993,0.687748233601549
26776,0.988879818652127,0.654949453443029
26777,0.749964466493341,0.774972344156308
26778,0.170435081367626,0.430810523507189
26779,0.681750154687168,0.520788062627247
26780,0.733345818647954,0.949567792712856
26781,0.0476535745218573,0.371370966013243
26782,0.0136690514051244,0.142666888574105
26783,0.0353667764758758,0.321052275930423
26784,0.46931146934654,0.826516402208619
26785,0.198569945532315,0.272842342813361
26786,0.0480942157176738,0.172606438533044
26787,0.134946636394479,0.488717538532211
26788,0.154147014891874,0.874458800096787
26789,0.00535502296163297,0.110776815986176
26790,0.0213358289994848,0.103052953832481
26791,0.166270026373754,0.199143690281031
26792,0.915177099856534,0.683421851724694
26793,0.823013455181794,0.740989351589009
26794,0.994644977038367,0.821500150450268
26795,0.338674053741827,0.889568616745137
26796,0.0181704103964378,0.067306466060143
26797,0.12228262758246,0.316478423256342
26798,0.342824745885605,0.212895280762543
26799,0.575111079495765,0.328125808337049
26800,0.541819603130528,0.700446593198209
26801,0.23570842580664,0.351076439301567
26802,0,0.0544944330344709
26803,0,0.418169299823201
26804,0.0964642959867802,0.131425549384746
26805,0.103552769597583,0.0916108616312245
26806,0.601206363570008,0.913723932769175
26807,0.746673495874027,0.81349324260679
26808,0.165095241519894,0.335523052437371
26809,0.511884502825484,0.48793866096988
26810,0.00102910863399415,0.213727926943661
26811,0.381903284330062,0.0827846750366771
26812,0.0779214470071953,0.599009125719058
26813,0.451163249467745,0.384424928207815
26814,0.00102910863399415,0.60816930171588
26815,0,0.0615027997193127
26816,0,0.415373059872955
26817,0.289083772175771,0.62295919497484
26818,0.0342370116076557,0.198137334563254
26819,0.858061795385557,0.534892851270047
26820,0.240636404130352,0.205431898154226
26821,0.227195387984109,0.452489488469708
26822,0.634164709409381,0.720375756232373
26823,0.25544290593035,0.486417420982558
