"respondent_id","h1n1_vaccine","seasonal_vaccine"
26707,0.170580603919523,0.0943339889252318
26708,0.0151164873946162,0.0288884560481121
26709,0.622542057044325,0.678492144989719
26710,0.285388998012021,0.917057408629118
26711,0.196606022990568,0.446077417875406
26712,0.568679267247083,0.846689979406129
26713,0.484012039268603,0.705431181052106
26714,0.11656140007364,0.186833945378406
26715,0.0199634823933307,0.186833945378406
26716,0.119943860970263,0.783411259821289
26717,0.00896945383385542,0.246683924028345
26718,0.264429176888897,0.496323030139011
26719,0.0573815572168717,0.915913756320985
26720,0.0698549572196625,0.136707950538179
26721,0.311324007906255,0.33054498777777
26722,0.0382292834804168,0.293914911126548
26723,0.788161003325421,0.786073818775028
26724,0.0698691835642869,0.502044000386579
26725,0.0260246254900475,0.107125025023727
26726,0.00458301226152885,0.00648197390475803
26727,0.175623642758278,0.727147773417533
26728,0.148172797604105,0.429162960970221
26729,0.028755717570571,0.217450941298915
26730,0.0180408597332137,0.217450941298915
26731,0.0173112346172063,0.257025399428666
26732,0.0765576374735128,0.412942849204582
26733,0.97159497244608,0.965498965838611
26734,0.91226539727317,0.479665652866645
26735,0.0944948631836176,0.540189203037315
26736,0.0838798278189891,0.12091226664048
26737,0.0608516256555225,0.264182167569764
26738,0.792442462463,0.90465054873731
26739,0.0518693351970349,0.217450941298915
26740,0.170039369625954,0.0857701886371157
26741,0.197990124107411,0.8878650281883
26742,0.117119335233281,0.443943552269167
26743,0.0192910383137372,0.416383123858782
26744,0.0499047904687469,0.574935687733749
26745,0.087385281668102,0.88854867241797
26746,0.565089417734406,0.428745243498655
26747,0.0872708089200927,0.338151240308967
26748,0.140936746877708,0.0319399480990605
26749,0.0518673696530081,0.610010967079703
26750,0.599776632710491,0.917057408629118
26751,0.358178962243861,0.629693175024495
26752,0.0159139038090188,0.0647519089501288
26753,0.192802724800601,0.727147773417533
26754,0.134769772432177,0.711281117111122
26755,0.0208011534577765,0.485091543034504
26756,0.0114235258012236,0.0624911962037945
26757,0.621131584448592,0.710487763249247
26758,0.739530400909417,0.796172916000273
26759,0.018156380660633,0.246683924028345
26760,0.00697981085903113,0.0803814300514985
26761,0.133434206916836,0.573793787404098
26762,0.0493944776730011,0.880930231245162
26763,0.960117257120467,0.963422882555876
26764,0.977444325339043,0.963477049077768
26765,0.0780782445402595,0.881850166229095
26766,0.197921651819608,0.12091226664048
26767,0.910433258012329,0.750757389271391
26768,0.0198049899710862,0.481441239810146
26769,0.165021973474222,0.0803814300514985
26770,0.17330484291099,0.805241458484803
26771,0.0319743431059931,0.127118850930051
26772,0.0752878773846548,0.302755218416994
26773,0.0260588752162825,0.450974776330882
26774,0.0310572661202398,0.568991095317445
26775,0.0610741429597661,0.515132354638503
26776,0.768855233990364,0.813249045618616
26777,0.0775157978063951,0.949296200671196
26778,0.0579139291625238,0.0995826929975594
26779,0.054530461550308,0.30855264442463
26780,0.238353437776485,0.955797183039079
26781,0.0528285891849802,0.600815526063456
26782,0.0200380070808131,0.280489359648871
26783,0.0423657577571806,0.338151240308967
26784,0.39024723919847,0.854198858796266
26785,0.835580829247464,0.910211092951997
26786,0.195112430494205,0.188132291714422
26787,0.054541749981499,0.24290649039541
26788,0.104779690998818,0.915913756320985
26789,0.0215475275516067,0.594767225911357
26790,0.0423657577571806,0.265542195099199
26791,0.0183078061813492,0.0339509165687991
26792,0.186509995397805,0.609767068808633
26793,0.15386429720051,0.88270333301266
26794,0.927185966024383,0.870619615790664
26795,0.0340739883051349,0.921031121114622
26796,0.034020246053454,0.128358808492048
26797,0.14194035042882,0.847344291654708
26798,0.318870663835797,0.129599386855993
26799,0.689619623731929,0.644868448260721
26800,0.0378412456458903,0.927164985745953
26801,0.179187047462714,0.296956259727422
26802,0.0759669272701972,0.338151240308967
26803,0.055221321087921,0.12091226664048
26804,0.0153554605022671,0.0288884560481121
26805,0.0124329470080767,0.176694798660832
26806,0.102610315158709,0.828055923163
26807,0.668991641755145,0.885059385275825
26808,0.207763447576257,0.848751172570878
