"respondent_id","h1n1_vaccine","seasonal_vaccine"
26707,0.150390061515569,0.343955247594153
26708,0.145455829137703,0.241391028741086
26709,0.211166295297337,0.642805033300572
26710,0.343349594291762,0.662276343373891
26711,0.238525850397511,0.493410336757682
26712,0.320070298401447,0.670640514429669
26713,0.291983740559589,0.515919444024621
26714,0.149846339513657,0.277003230740461
26715,0.142211739159784,0.279577520979988
26716,0.156441513072738,0.653550490252239
26717,0.139548667234138,0.450071626864782
26718,0.165270721393334,0.401287154608968
26719,0.169899499805314,0.691918371848165
26720,0.156441513072738,0.375724724799969
26721,0.369296942990774,0.6027868595007
26722,0.153197423094819,0.257941106282555
26723,0.457468674111515,0.712764429140309
26724,0.156441513072738,0.579483002570177
26725,0.145455829137703,0.258875137424943
26726,0.150534351169173,0.258168506082257
26727,0.165992605763185,0.658797957799042
26728,0.177528121828304,0.44094878909119
26729,0.145455829137703,0.32046691301074
26730,0.145455829137703,0.324156015967262
26731,0.139297039703576,0.272232614377294
26732,0.233479401950147,0.361937460775493
26733,0.544158016657839,0.731065195527963
26734,0.493311833541638,0.535205879012989
26735,0.156441513072738,0.412279168819508
26736,0.156441513072738,0.308974258171101
26737,0.145455829137703,0.226447034762111
26738,0.402397294444936,0.682202895275207
26739,0.156441513072738,0.303113687250138
26740,0.162591616761395,0.268861692522275
26741,0.177321694230675,0.711834019015106
26742,0.156441513072738,0.353833106324726
26743,0.150534351169173,0.361249567119215
26744,0.153197423094819,0.597687417019115
26745,0.170600453056628,0.72024239177948
26746,0.211892128331502,0.451626535092008
26747,0.156441513072738,0.332950745650052
26748,0.176967056106183,0.263474340234111
26749,0.159623205133527,0.527902197998271
26750,0.385251276748692,0.67210931459633
26751,0.288162828752261,0.537604509483411
26752,0.145455829137703,0.221260060570569
26753,0.177601831980595,0.537362669531337
26754,0.170809320842348,0.397018317913453
26755,0.154495823484406,0.349295914832781
26756,0.139548667234138,0.201415183101751
26757,0.364640327862017,0.613750633193226
26758,0.333887645546044,0.678841890579987
26759,0.142211739159784,0.294502386992101
26760,0.139548667234138,0.215586012033669
26761,0.248033954627543,0.647681195610634
26762,0.156043716246682,0.548333881384576
26763,0.528878531322344,0.748133641835313
26764,0.559604878244482,0.740644651440075
26765,0.178254762610213,0.480364734162092
26766,0.163115795880024,0.305237212864079
26767,0.485977581830376,0.623205789807005
26768,0.150891610398589,0.485869649008605
26769,0.162637205940143,0.345727406851431
26770,0.188692620289995,0.594430898891609
26771,0.145455829137703,0.292495053615242
26772,0.145455829137703,0.431677910799881
26773,0.150682221903965,0.462350411526
26774,0.142679431537416,0.361801243822681
